QueryAnswer	Relevant	Sigmoid
Query: Изменения в октябре Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9411901831626892
Query: Добрый день. Можно ли в уведомлении об исчисленных суммах налогов указать примерный авансовый платеж по УСН? Document: Уведомление по УСН подавайте только в тех месяцах, когда наступают сроки уплаты авансовых платежей. Уведомление с суммой налога по УСН за год не сдавайте. Relevant: 	Правда	0.9509392380714417
Query: чек лст октябрь Document: В чек-листе дела, которые важно сделать в этом месяце организациям, ИП и физлицам. Мы расположили все дела, начиная с обязательных для всех до выгодных. Для каждого есть инструкции, справочники и образцы. Relevant: 	Правда	0.9638577103614807
Query: Добрый день, подскажите, пожалуйста, если организация простит долг физлицу, как налоговая об этом узнает, ведь физлицо обязано заплатить 13 % с прощенной суммы Document: Чтобы простить долг, нужно заключить соглашение с должником или просто уведомить его о прощении долга. Для этого можно направить письмо об освобождении от обязанностей. Обязательство прекратится с момента, когда должник получит такое уведомление. Исключение – должник в разумный срок направил кредитору возражения против прощения долга (ст. 415 ГК). Relevant: 	Правда	0.9544661045074463
Query: как списать расходы будущих периодов при ликвидации организации? Document: При ликвидации организации в бухучете расходы будущих периодов включите в состав прочих расходов перед составлением промежуточного ликвидационного баланса. Основание – актив, под который произведены расходы, перестаете использовать в деятельности (п. 19 ПБУ 10/99, письмо Минфина от 12.01.2012 № 07-02-06/5). Relevant: 	Правда	0.9734213948249817
Query: изменения октябрь Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9520063996315002
Query: по договору гпх Document: Любой договор, который заключили по правилам Гражданского кодекса, признается гражданско-правовым. В справочнике – формы с физлицами на выполнение работ и оказание услуг. Relevant: 	Правда	0.9620818495750427
Query: дайджест 2023 Document: Разбираемся в изменениях, которые вступают в силу в каждом месяце 2023 года. К новостям подобрали материалы Системы Главбух, которые помогут учесть изменения в работе. Relevant: 	Правда	0.9672487378120422
Query: калькулятор онлайн расчета компенсации отпуска при увольнении в 2023 году Document: Определить количество дней ежегодного отпуска в зависимости от стажа, дату его окончания, сумму отпускных и срок их выплаты можно при помощи калькуляторов. В рекомендации – четыре калькулятора, которые помогут правильно рассчитать отпускные и время отдыха. Relevant: 	Правда	0.9501211047172546
Query: нужно ли платить взносы от несчастных случаев по договорам ГПХ? Document: Любой договор, который заключили по правилам ГК, признается гражданско-правовым. Страховые взносы начисляйте на вознаграждения только по договорам на выполнение работ или оказание услуг. Начисляйте взносы и по контрактам на выполнение авторского заказа, передачу авторских прав, предоставление прав использования произведений. Такой порядок следует из пункта 1 статьи 420 НК. Relevant: 	Правда	0.9680200219154358
Query: Доброго дня! Проверка связи Document: Успешно! Relevant: 	Ложь	0.9167142510414124
Query: добрый день. налоговая говорит, что для зачета страховых взносов для усн 6% теперь не надо подавать заявление на зачет до конца квартала, теперь они сами зачитывают. подскажите верно? Document: Заявление о зачете ЕНП в счет уплаты страховых взносов на УСН подайте не позднее предпоследнего рабочего дня отчетного периода, за который будете считать налог. Зачет положительного сальдо ЕНС инспекция должна провести не позднее следующего рабочего дня после того, как получит заявление налогоплательщика (п. 6 ст. 6.1, п. 5 ст. 78 НК). Все сроки подачи заявления о зачете в 2023 году – в таблице ниже. Relevant: 	Правда	0.9550270438194275
Query: может ли ООО на усн Доходы, уменьшить налог на сумму уплаченных страховых взносов ъ Document: Предприниматели вправе уменьшить стоимость патента на страховые взносы за себя и работников, которые заняты в деятельности на патенте. В рекомендации — как посчитать сумму взносов, на которые можно уменьшить патент, а также заполнить и подать уведомление для ИФНС. Relevant: 	Ложь	0.9074203968048096
Query: Добрый день, дайте пожалуйста информацию по акциз с 01.10.2023 на сахаросодержащие напитки Document: В перечень подакцизных товаров с 1 июля 2023 года включили сахаросодержащие напитки. Организации и ИП – производители таких товаров, которые совершают операции, указанные в подпунктах 1—13 пункта 1 статьи 182 НК, признаются плательщиками акцизов. Также уплачивать акциз обязаны импортеры сахаросодержащих напитков. Для предприятий малого и среднего бизнеса обязанность исчислять акциз перенесли на 1 октября 2023 года. Как платить акциз на сахаросодержащие напитки – в рекомендации. Relevant: 	Правда	0.9637279510498047
Query: Добрый день! Подскажите, пожалуйста, какие сейчас по законодательству сроки и процедура для ФНС на блокировку единого налогового счета для организаций при возникновении отрицательного сальдо. Document: В рекомендации – полный путеводитель, как пройти сверку с налоговой инспекцией и узнать сальдо расчетов по ЕНП и ЕНС. Вы узнаете, как составить и подать заявление на сверку, заявление на справку о сальдо, при помощи сервиса сможете выбрать нужный образец заявления. Вы получите инструкцию, что делать, если не согласны с данными налоговой инспекции, а также как отразить итоги сверки в учете. Relevant: 	Ложь	0.9013879895210266
Query: У нас сотрудник трудоустроился и сразу же в этом месяце поехал в командировку. Скажите, пожалуйста, как нам рассчитать средний заработок? Document: При определении среднего заработка за время командировки используйте средний дневной заработок. Его исчислите путем деления суммы всех включаемых в расчет выплат, фактически начисленных в расчетном периоде, на количество фактически отработанных в этот период дней. Средний заработок сотрудника определяйте путем умножения среднего дневного заработка на количество рабочих дней в периоде, подлежащем оплате (п. 9 положения, утв. постановлением Правительства от 24.12.2007 № 922). Relevant: 	Правда	0.9412860870361328
Query: Добрый день! Прошу выслать образец пл.пор. по взносам ИП за себя за 2023 г. Уведомления по платежам не подавали в 2023 г. Document: Подавать уведомление для ЕНП по фиксированным страховым взносам, которые ИП платит за себя, не надо. Уведомление об исчисленных суммах налогов и взносов подают для распределения ЕНП по платежам, по которым срок сдачи отчетности позже, чем срок уплаты (п. 9 ст. 58 НК). По фиксированным страховым взносам ИП нет ни авансов, ни отчетности, поэтому направлять уведомление не нужно.  Relevant: 	Правда	0.9543031454086304
Query: В продолжение предыдущего вопроса. А должны ли мы восстановить НДС за неотработанные месяцы? Document: В разделе 3 нужно показать суммы восстановленного НДС, который раньше был принят к вычету. В строку 080 впишите общую сумму, которая подлежит восстановлению. По строке 090 отразите сумму к восстановлению по полученной предоплате. По строке 100 отразите сумму, которая подлежит восстановлению по операциям с нулевой ставкой НДС. Relevant: 	Правда	0.9377952814102173
Query: Добрый день. Какую форму УПД применять с 01.10.2023 года , если не работаем с прослеживаемыми товарами? Document: Реквизиты прослеживаемости в УПД (УКД) заполняйте так же, как в отгрузочном счете-фактуре (корректировочном счете-фактуре). Другие строки и графы УПД (УКД) заполняйте в общем порядке. По общему правилу плательщики и неплательщики НДС, которые ведут операции с прослеживаемыми товарами, заполняют УПД и УКД в электронном виде. Но есть случаи, когда документы можно составить на бумаге (п. 1.1–1.2, 5 и 5.2 ст. 169 НК, п. 2, подп. «г» п. 13 положения о национальной системе прослеживаемости). Relevant: 	Правда	0.9388253092765808
Query: КАК ЗАПОЛНИТЬ 2НДФЛ Document: Справки о доходах и суммах налога физического лица представляйте в составе годового расчета 6-НДФЛ в виде приложения. С отчетности за I квартал 2023 года действует форма 6-НДФЛ, утвержденная приказом ФНС от 15.10.2020 № ЕД-7-11/753@ в редакции приказа ФНС от 29.09.2022 № ЕД-7-11/881@. Relevant: 	Правда	0.9509442448616028
Query: Уведомление по ЕНП Document: Уведомление об исчисленных налогах и взносах сдают ежемесячно не позднее 25-го числа месяца в ИФНС. Смотрите:по каким платежам сдаватьсроки сдачиформа и порядок заполненияобразцы заполненияконтрольные соотношениякак подать с отрицательными значениямикак подать по обособленным подразделениямкак исправить ошибку и уточнить уведомлениеУведомления:по НДФЛпромежуточное уведомление по НДФЛпо страховым взносампо УСНпо имущественным налогампо ЕСХН Relevant: 	Ложь	0.9054856300354004
Query: ДЕНЬ ДОБРЫЙ! ИП НА ПАТЕНТЕ , который взят ИП на полгода имеет право уменьшить оплату на сумму оплаченных страховых взносов. ИП оплачено за ГОД 2023 45842 И ЕЩЕ 10000 С СУММЫ ДОХОДА, ПРЕВЫШАЮЩЕЙ 300 000 ЗА 2022 Г.(оплачено в апреле ). НА КАКУЮ СУММУ УМЕНЬШИТЬ ОПЛАТУ ЗА ПАТЕНТ.? НА 45842 +10000?ИЛИ ПОЛОВИНУ ДАННОЙ СУММЫ. Тк ПАТЕНТ ДЕЙСТВУЕТ ПОЛГОДА.? Или 10000 ВООБЩЕ НЕ УЧИТЫВАТЬ В РАСЧЕТЕ ОПЛАТЫ ЗА ПАТЕНТ? Document: Предприниматели вправе уменьшить стоимость патента на страховые взносы за себя и работников, которые заняты в деятельности на патенте. В рекомендации — как посчитать сумму взносов, на которые можно уменьшить патент, а также заполнить и подать уведомление для ИФНС. Relevant: 	Ложь	0.9228901267051697
Query: как уменьшать патенты, если в одном есть работники, а во втором - нет. нужно ли учитывать ограничение в 50% по второму патенту Document: Патентную систему налогообложения вправе применять только ИП по отдельным видам деятельности. Сумма налога на ПСН зависит от размера потенциально возможного годового дохода в регионе, ставки и срока действия патента. Кто может получить патент, как вести учет, какие налоги и взносы платить – в рекомендации. Как подать заявление на патент или уйти с него – в отдельной рекомендации. Relevant: 	Ложь	0.7608295679092407
Query: Добрый день, уточните алименты нужно платить с аванса и зарплаты ежемесячно или достаточно только с зарплаты? Document: С 2023 года алименты и другие долги по исполнительным листам удерживайте при каждой выплате зарплаты или иного дохода. Размер удержаний работодатель исчисляет с суммы, оставшейся после удержания налогов. С 2023 года НДФЛ удерживают при каждой выплате зарплаты. Работодатели должны переводить взыскателю удержанные из зарплаты суммы в трехдневный срок (п. 3 ст. 98, п. 1 ст. 99 Закона от 02.10.2007 № 229-ФЗ, п. 1 ст. 223 НК). Relevant: 	Ложь	0.8948672413825989
Query: Добрый день! Обязательно ли ИП делать печать, если он принимает наемных работников? Document: ИП может использовать печать или работать без нее. Это его самостоятельное решение. Обязанность ИП использовать в работе собственную печать не предусмотрена ни Законом от 08.08.2001 № 129-ФЗ, ни НК, ни иными нормативно-правовыми актами. Подтверждение тому — письмо УФНС по городу Москве от 28.02.2006 № 28-10/15239 и постановление Арбитражного суда Северо-Западного округа от 03.06.2019 № Ф07-4034/2019 по делу № А44-1599/2017. Relevant: 	Правда	0.9577903747558594
Query: изменения октября Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9578461647033691
Query: изменения октября Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9578461647033691
Query: новости за октябрь Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Ложь	0.8722100853919983
Query: Здравствуйте. какие документы необходимы для досрочного расторжения ГПХ? Document: С гражданином можно заключить договор ГПХ на выполнение работ или оказание услуг. Как отразить вознаграждение по договору ГПХ в бухучете и учесть при расчете налогов, а также как начислить НДФЛ и взносы – в рекомендации. Relevant: 	Ложь	0.899474024772644
Query: Добрый день! Организация продает автомобиль, который был в собственности три года у предприятия, директору по рыночной цене. Вопрос: Нужна ли онлайн-касса, как быть с НДС? Р.S. Организация не пользуется онлайн-кассой, т.к. все расчеты происходят только по расчетному счету. Document: Предприниматели вправе не оформлять кассовые документы при приеме и выдаче наличных: приходные и расходные кассовые ордера а также журнал для их регистрации (абз. 4 п. 4.1 указания ЦБ от 11.03.2014 № 3210-У). Однако, кассовые аппараты при расчетах предприниматели применять обязаны. Исключения – ИП, которые освобождены от применения ККТ. Когда ИП должны применять ККТ, а когда вправе этого не делать, читайте в рекомендации. Relevant: 	Ложь	0.8943497538566589
Query: добрый день. Просьба уточнить кбк для уплаты вывозной таможенной пошлины Document: При помещении ввозимого товара под таможенную процедуру выпуска для внутреннего потребления надо заплатить таможенные платежи: ввозную таможенную пошлину, НДС, акциз (для подакцизных товаров) и таможенные сборы. В рекомендации – как рассчитать расходы на уплату таможенных платежей и утилизационного сбора в отношении ввозимого товара. Здесь же – пример расчет расходов. Relevant: 	Правда	0.9462195038795471
Query: изменения октября Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9578461647033691
Query: отчетность за 9 месяцев 3 квартал Document: В справочнике – все отчеты в налоговую и СФР за 9 месяцев и III квартал 2023 года с образцами и правилами заполнения, которые одобрили их разработчики. К отчетам есть изменения, которые важно учесть в эту отчетную кампанию, а также видеоинструкции и сервисы, чтобы упростить заполнение и сдачу отчетности.  Relevant: 	Правда	0.9667344093322754
Query: изменения октября 2023 Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9625869989395142
Query: Мрот Алтайский край Document: Субъекты России вправе устанавливать повышенный МРОТ. И в этом случае зарплата должна быть не ниже регионального минимума. Если в регионе МРОТ не установлен, применяйте федеральный — с 1 января 2023 года он составляет 16 242 руб. в месяц. Значения минимальной зарплаты во всех регионах смотрите в справочнике. Relevant: 	Правда	0.9622502326965332
Query: изменения октября Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9578461647033691
Query: Добрый день! Нужен календарь бухгалтера на Н УСН на 2023 г Document: Вот ссылка по вашему вопросу https://links.action-media.ru/nM7X Relevant: 	Правда	0.9595350027084351
Query: изменение октября Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9536303281784058
Query: Добрый день. Подготавливали документы по продаже товаров на экспорт, воспользовались в системе ссылкой на Международное соглашение СНГ от 03.11.1995 для того, чтобы уточнить коды ТН ВЭД. При проверке контрагент обнаружил, что коды не верные. Перепроверили в системе Консультант, действительно, оказалось что в системе Главбух ошибки в кодах. Это очень подрывает доверие... Кому нужно написать об этом, чтобы пользователи не получили не верную информацию? Document: Товарная номенклатура внешнеэкономической деятельности Евразийского экономического союза (ТН ВЭД ЕАЭС) — классификатор товаров, который применяют таможенные органы и участники внешнеэкономической деятельности при проведении таможенных операций. Код товарной номенклатуры указывается в таможенной декларации и состоит из 10 цифр. Relevant: 	Ложь	0.8919404149055481
Query: изменения октября 2023 года Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.959902286529541
Query: нужен календарь бухгалтера на усн на 2023 г Document: В справочнике — основные отчеты и платежи в СФР и налоговую инспекцию на 2023 год. Выбирайте дату в календаре, чтобы посмотреть, какие отчеты и платежи попадают на этот день. Полный перечень отчетности – в Профессиональном календаре бухгалтера. Чтобы получить перечень форм статистической отчетности для вашей организации или ИП, воспользуйтесь сервисом. Relevant: 	Правда	0.9621170163154602
Query: Добрый день!Можно ли в малом предприятии численностью 27 человек использовать трудовой договор для микропредприятий Document: Микропредприятия вправе использовать типовую форму трудового договора, которая утверждена постановлением Правительства от 27.08.2016 № 858. В этом случае можно отказаться от локальных актов: правил трудового распорядка, положений об оплате труда и премировании и т.д. (ст. 309.1, 309.2 ТК). Все условия, которые отнесены к локальному регулированию, нужно включить в трудовые договоры с работниками. Relevant: 	Правда	0.9708712100982666
Query: ндфл Document: Мы собрали ответы на самые частые запросы в Системе про НДФЛ: о последних изменениях, налогооблагаемых доходах, отчетности. Все, что нужно знать бухгалтеру об НДФЛ, – в этой рекомендации. Relevant: 	Правда	0.9599519371986389
Query: Добрый день! Есть ли возможность у физического лица использовать имущественный вычет по приобретенной квартире сверх исчисленного с зарплаты НДфЛ в зачет уплаты имущественных налогов ? Document: В налоговой инспекции вычет можно получить в обычном порядке по 3-НДФЛ, и в упрощенном – по заявлению в личном кабинете налогоплательщика на nalog.ru.  В рекомендации – какие документы нужны, чтобы получить вычет в налоговой инспекции, подтвердить право собственности и понесенные расходы. Здесь же – когда заявить вычет и что делать, если он использован не полностью. Relevant: 	Правда	0.9352949261665344
Query: добрый день. Главного бухгалтера по доверенности (приказу) наделили правом первой подписи электронных первичных документов по поступлению товаров /работ/ услуг, входящих от контрагентов. Необходимо ли это закреплять в должностной инструкции? Document: Для подписания первичных документов, счетов-фактур, кадровых и других документов за директора или главного бухгалтера выдайте сотруднику доверенность. Унифицированной формы не предусмотрено, поэтому оформите ее в произвольной форме с учетом обязательных реквизитов. Relevant: 	Правда	0.9605562686920166
Query: Добрый день! Подскажите пожалуйста При сдачи в 2022г СЗВ-ТД о приеме, какой документ вводить в отчет и от которого зависит срок сдачи отчета? Document: При приеме на работу сдавайте СЗВ-ТД в срок не позднее одного рабочего дня, который следует за днем издания приказа или другого документа об оформлении трудовых отношений. Сроки сдачи СЗВ-ТД — в рекомендации. Приведите в графах 1–6 данные о приеме на работу. В графах 8–10 укажите реквизиты документа, на основании которого вносите запись (п. 1.8, 2.1, 2.2, 2.5 Порядка заполнения, утв. постановлением Правления ПФР от 25.12.2019 № 730п). Relevant: 	Правда	0.9581525921821594
Query: Изменения октябрь Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9529296159744263
Query: сверки Document: В рекомендации – полный путеводитель, как пройти сверку с налоговой инспекцией и узнать сальдо расчетов по ЕНП и ЕНС. Вы узнаете, как составить и подать заявление на сверку, заявление на справку о сальдо, при помощи сервиса сможете выбрать нужный образец заявления. Вы получите инструкцию, что делать, если не согласны с данными налоговой инспекции, а также как отразить итоги сверки в учете. Relevant: 	Правда	0.951729953289032
Query: изменения октября Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9578461647033691
Query: Здравствуйте. Подскажите можно ли уменьшить авансовые платежи по УСНО в течении года на сумму уплаченных фиксированных взносов в ОФР? Document: ИП на УСН учитывают страховые взносы в зависимости от объекта налогообложения: при объекте «доходы» взносы уменьшают налог, при объекте «доходы минус расходы» — налоговую базу. Если ИП совмещает УСН и патент, взносы надо распределить и учесть в рамках каждого спецрежима отдельно. В рекомендации — как учесть страховые взносы на УСН. Как уменьшить патент на взносы ИП — в другом материале. Relevant: 	Ложь	0.9517872929573059
Query: Добрый день! Мы являемся субъектом малого предпринимательства с видом деятельности торговля. Распространяется ли мораторий на проведение проверок на выездную проверку ФСС? Document: Суть меры: Ввели мораторий на плановые неналоговые проверки для всех организаций и ИП, а также выездные налоговые проверки аккредитованных ИТ-организаций. Относительно выездных налоговых проверок для прочих налогоплательщиков, ФНС разъяснила, что в 2022 году такие проверки назначают в исключительных случаях, в основном при выявлении признаков умышленного уклонения от уплаты НДС. Камеральные налоговые проверки в 2022 году не отменяли никому. Подробности в материале. Relevant: 	Правда	0.9633389115333557
Query: изменения октября Document: Изменились правила подачи уведомлений по НДФЛ и другим налогам, уточнили порядок признания средств по ЕНП, в счете-фактуре появился новый реквизит, а МСП обязаны платить акциз со сладких напитков. Изменение в сфере кадров – установили новые штрафы для работодателей по воинскому учету. Relevant: 	Правда	0.9578461647033691
Query: Добрый день Может ли ИП, занимающийся копчением рыбы, применять патентную систему налогобложения? Document: Ставка 20% распространяется на товары, работы и услуги, которые не облагаются 0% или 10% НДС. Ставку 10% применяют только при импорте и реализации товаров, которые включены в перечни, установленные Правительством. Это отдельные виды продовольственных товаров, товаров для детей, периодических печатных изданий, книжной продукции и медицинских изделий. Ставку 0% применяют в строго ограниченных случаях. Еще есть расчетные ставки – 10/110, 20/120 и 16,67% (п. 1, 2 и 3 ст. 164 НК). Relevant: 	Ложь	0.8374834656715393
Query: Добрый день! Вопрос: гражданин РФ налоговый резидент Кипра получил купонный доход по еврооблигациям. Как считать НДФЛ. Document: Учет дохода по облигациям зависит от его вида: купон или дисконт. По общему правилу при методе начисления доход учитывают в последний день месяца и на дату выплаты купона, если облигация остается собственностью компании (п. 4, 5 ст. 328, п. 6 ст. 271 НК). Но есть исключение для процентов по иностранным облигациям. При кассовом методе доход признают в день фактического поступления купона или дисконта. Relevant: 	Правда	0.9511989951133728
Query: Справочник «Отчетность за 9 месяцев и III квартал 2023 года» Document: Вот ссылка по вашему вопросу https://links.action-media.ru/nz1r  Relevant: 	Ложь	0.9440268278121948
Query: справочник отчетности за 9 месяцев и 3 кв 2023 года Document: В справочнике – все отчеты в налоговую и СФР за 9 месяцев и III квартал 2023 года с образцами и правилами заполнения, которые одобрили их разработчики. К отчетам есть изменения, которые важно учесть в эту отчетную кампанию, а также видеоинструкции и сервисы, чтобы упростить заполнение и сдачу отчетности.  Relevant: 	Правда	0.9659278392791748
Query: Премия за время болезни Document: Включать в локальный акт условие о лишении сотрудника премии в связи с болезнью в период, за который выдается премия, неправомерно. Вместе с тем, порядок выплаты премий работодатели устанавливают самостоятельно. В частности, в локальном акте можно предусмотреть такие условия, при которых премия будет выплачиваться только за фактически отработанное время. В таком случае речь уже будет идти не о лишении, а о порядке выплаты премии, в определении которого работодателям предоставлена свобода. Relevant: 	Правда	0.9599823355674744
